 r,g(r)
   2.9319528043270111      ,   1.4317396345707307     
   2.9428725540637970      ,   1.1967445932374356     
   2.9537923038005829      ,   1.2250348378680673     
   2.9647120535373688      ,   1.2160272694992578     
   2.9756318032741547      ,   1.2254083618471916     
   2.9865515530109406      ,   1.2709323441584979     
   2.9974713027477264      ,   1.2256409767062153     
   3.0083910524845123      ,   1.2704401281533926     
   3.0193108022212982      ,   1.1546813449346551     
   3.0302305519580841      ,   1.2874665449630329     
   3.0411503016948700      ,   1.4183182484257919     
   3.0520700514316559      ,   1.1821820542898207     
   3.0629898011684418      ,   1.3636422152985832     
   3.0739095509052277      ,   1.1140268006165799     
   3.0848293006420135      ,   1.3444023746707356     
   3.0957490503787994      ,   1.1152619777753430     
   3.1066688001155853      ,   1.3591255215630123     
   3.1175885498523712      ,   1.2663112363915165     
   3.1285082995891571      ,   1.3402161986600940     
   3.1394280493259430      ,   1.2487542916495769     
   3.1503477990627289      ,   1.6317268790092221     
   3.1612675487995148      ,   1.2315599625585307     
   3.1721872985363007      ,   1.0460686620117536     
   3.1831070482730865      ,   1.1987351956949683     
   3.1940267980098724      ,   1.1905527347711420     
   3.2049465477466583      ,   1.1193895669595499     
   3.2158662974834442      ,   1.2057554873578777     
   3.2267860472202301      ,   1.4153555259074779     
   3.2377057969570160      ,   1.4521704126364059     
   3.2486255466938019      ,   1.2429401220682970     
   3.2595452964305878      ,   1.2955953661212418     
   3.2704650461673737      ,   1.4686462975341108     
   3.2813847959041595      ,   1.4438478050935473     
   3.2923045456409454      ,   1.2101787569495910     
   3.3032242953777313      ,   1.3209257020173080     
   3.3141440451145172      ,   1.4891660529463855     
   3.3250637948513031      ,  0.99603240003241533     
   3.3359835445880890      ,   1.2660066097193485     
   3.3469032943248749      ,   1.1421030353418689     
   3.3578230440616608      ,   1.3214074219859360     
   3.3687427937984467      ,   1.2843143345480974     
   3.3796625435352325      ,   1.5028779692399152     
   3.3905822932720184      ,   1.2114748543442801     
   3.4015020430088043      ,   1.2317022495148002     
   3.4124217927455902      ,   1.1821104298808778     
   3.4233415424823761      ,   1.2989484991113618     
   3.4342612922191620      ,   1.2495086422458348     
   3.4451810419559479      ,   1.2006685053194845     
   3.4561007916927338      ,   1.3693457593848115     
   3.4670205414295197      ,   1.1990622374655344     
   3.4779402911663055      ,   1.3923667593354658     
   3.4888600409030914      ,   1.1308796357501798     
   3.4997797906398773      ,   1.0445042433704876     
   3.5106995403766632      ,   1.1168533686732138     
   3.5216192901134491      ,   1.1882864470504961     
   3.5325390398502350      ,   1.0641539807570204     
   3.5434587895870209      ,   1.2897626361042407     
   3.5543785393238068      ,   1.2690315067213447     
   3.5652982890605927      ,   1.0956485742865243     
   3.5762180387973785      ,   1.4815027196974224     
   3.5871377885341644      ,   1.2963004713801780     
   3.5980575382709503      ,   1.3885174594159910     
   3.6089772880077362      ,   1.4920298934348479     
   3.6198970377445221      ,   1.3223789283557037     
   3.6308167874813080      ,   1.3512901029603681     
   3.6417365372180939      ,   1.1234024401194256     
   3.6526562869548798      ,   1.3594554885257337     
   3.6635760366916656      ,   1.2186403131151746     
   3.6744957864284515      ,   1.2713787431106061     
   3.6854155361652374      ,   1.3115484862087334     
   3.6963352859020233      ,   1.1971353337572264     
   3.7072550356388092      ,   1.3432737178129535     
   3.7181747853755951      ,   1.3002533205983593     
   3.7290945351123810      ,   1.3508769776779181     
   3.7400142848491669      ,   1.2966898158068236     
   3.7509340345859528      ,   1.1395173512484880     
   3.7618537843227386      ,   1.3503389263579182     
   3.7727735340595245      ,  0.96707923110926741     
   3.7836932837963104      ,   1.2103654989311756     
   3.7946130335330963      ,   1.3271243790647267     
   3.8055327832698822      ,   1.4760722165088491     
   3.8164525330066681      ,   1.4231636762628457     
   3.8273722827434540      ,   1.4371647301468600     
   3.8382920324802399      ,   1.2751068388004010     
   3.8492117822170258      ,   1.3116025415459944     
   3.8601315319538116      ,   1.4563481548324537     
   3.8710512816905975      ,   1.3724941162595161     
   3.8819710314273834      ,   1.2788128816046778     
   3.8928907811641693      ,   1.3891960397830330     
   3.9038105309009552      ,   1.3920616128189658     
   3.9147302806377411      ,   1.2363652714426281     
   3.9256500303745270      ,   1.4081413973467363     
   3.9365697801113129      ,   1.2435855934105000     
   3.9474895298480988      ,   1.1327893443737171     
   3.9584092795848846      ,   1.3125835620939539     
   3.9693290293216705      ,   1.4698278450805404     
   3.9802487790584564      ,   1.2368857042223251     
   3.9911685287952423      ,   1.0166337048039047     
   4.0020882785320282      ,   1.1020918936133297     
   4.0130080282688141      ,   1.4078377889501714     
   4.0239277780056000      ,   1.2701880058646327     
   4.0348475277423859      ,   1.1638479571433940     
   4.0457672774791718      ,   1.0586359227012472     
   4.0566870272159576      ,   1.2202345685769083     
   4.0676067769527435      ,   1.4975390407577491     
   4.0785265266895294      ,   1.3824403779179590     
   4.0894462764263153      ,   1.3460166607947983     
   4.1003660261631012      ,   1.2521684309501762     
   4.1112857758998871      ,   1.4371449729503536     
   4.1222055256366730      ,   1.1150420182829766     
   4.1331252753734589      ,   1.2418776545717647     
   4.1440450251102448      ,   1.5748246239959236     
   4.1549647748470306      ,   1.5477966752808123     
   4.1658845245838165      ,   1.4277153702294811     
   4.1768042743206024      ,   1.3738462304702901     
   4.1877240240573883      ,   1.3205188111663670     
   4.1986437737941742      ,   1.3228454151471307     
   4.2095635235309601      ,   1.3159913091989355     
   4.2204832732677460      ,   1.3637399330173996     
   4.2314030230045319      ,   1.1758156464936664     
   4.2423227727413177      ,   1.3857279355257812     
   4.2532425224781036      ,   1.3517653880465805     
   4.2641622722148895      ,   1.1934439357263609     
   4.2750820219516754      ,   1.4797632577053539     
   4.2860017716884613      ,   1.4105223206505522     
   4.2969215214252472      ,   1.2279420337486344     
   4.3078412711620331      ,   1.2653576411551095     
   4.3187610208988190      ,   1.2936970826402980     
   4.3296807706356049      ,   1.1835142491278527     
   4.3406005203723907      ,   1.4698098475559447     
   4.3515202701091766      ,   1.2571873221147245     
   4.3624400198459625      ,   1.3785443984931203     
   4.3733597695827484      ,   1.5410107166121798     
